Question:
Provide a list of research paper titles and IDs that have benchmarked models on the Walker, walk (DMControl100k) dataset?

Generated SPARQL:
 PREFIX orkg: <http://orkg.org/ontology#>
     PREFIX dbpedia: <http://dbpedia.org/ontology#>
     PREFIX schema: <http://schema.org/>
     PREFIX veda: <http://schema.org/vega#>
     PREFIX vcard: <http://schema.org/vcard#>
     PREFIX orkg: <http://orkg.org/ontology#>
     PREFIX wot: <http://orkg.org/ontology/wot#>
     PREFIX dcat: <http://www.w3.org/ns/dcat#>
     PREFIX obo: <http://purl.org/obo/inchoate#>
     PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
     PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
     PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
     PREFIX wikibase: <http://wikiba.se/ontology#>
     PREFIX wikibase_label: <http://wikiba.se/ontology/wikibase_label#>
     PREFIX wikibase_item: <http://wikiba.se/ontology/wikibase_item#>
     PREFIX wikibase_label_skos: <http://wikiba.se/ontology/wikibase_label_skos#>
     PREFIX wikibase_label_vcard: <http://wikiba.se/ontology/wikibase_label_vcard#>

     SELECT?paperTitle?paperId?benchmarkModel?benchmarkDataset
     WHERE {
        ?paper?paperId a orkg:Paper.
        ?paper orkg:hasBenchmarkedModel?benchmarkModel.
        ?benchmarkModel orkg:benchmarkedOn?benchmarkDataset.
        ?benchmarkDataset schema:name "Walker, walk (DMControl100k)".
        ?paper orkg:hasTitle?paperTitle.
     } GROUP BY?paperTitle?paperId?benchmarkModel?benchmarkDataset
     HAVING COUNT(?paper) > 1
     ORDER BY?paperTitle?paperId
     LIMIT 10
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { }
