Question:
Give me a list of research papers along with their titles and IDs, that have performed benchmarks on the MLDoc Zero-Shot English-to-Russian dataset?

Generated SPARQL:
 PREFIX orkg: <http://www.openresearch.org/orwg/ontology#>
     PREFIX orkg: <http://www.openresearch.org/orwg/ontology#>
     PREFIX orq: <http://www.openresearch.org/orwg/ontology#>
     PREFIX orq: <http://www.openresearch.org/orwg/ontology#>
     PREFIX orq: <http://www.openresearch.org/orwg/ontology#>
     PREFIX foaf: <http://xmlns.com/foaf/0.1/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>
     PREFIX schema: <http://schema.org/>

