Question:
Indicate the model that performed best in terms of Score metric on the Atari 2600 Freeway benchmark dataset?

Generated SPARQL:
 PREFIX orkg: <http://www.openresearchknowledgegraph.org/ontology/>
     PREFIX dbpedia: <http://dbpedia.org/resource/>
     PREFIX owl: <http://www.w3.org/ontology/>
     PREFIX schema: <http://schema.org/>
     SELECT?model?score
     WHERE {
       ?model a orkg:Model.
       ?model orkg:score?score.
       ?model orkg:benchmark?benchmark.
       ?benchmark schema:name "Atari 2600 Freeway".
       ?benchmark orkg:dataset "benchmark".
       ?benchmark orkg:metric?metric.
       ?metric schema:name "Score".
       ?model orkg:bestOn?best.
       ?best schema:type schema:Number.
       ?model orkg:bestOn?best.
       ?best orkg:score?bestScore.
        FILTER (STR(?bestScore) > STR(0)).
        BIND((?bestScore AS DECIMAL) AS?score)
      } 
      LIMIT 1 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { } 
    END { }
