Question:
Could you provide a list of models that have been tested on the seel.cse.lsu.edu/data/refsq17.zip benchmark dataset?

Generated SPARQL:
 PREFIX orkg: <http://www.openresearchknowledgegraph.org/orkg/>
     PREFIX wot: <http://www.wotnet.org/wot/>
     PREFIX skos: <http://www.wotnet.org/wot/skos/>
     PREFIX xsd: <http://www.wotnet.org/wot/xsd/>
     PREFIX rdfs: <http://www.wotnet.org/wot/rdfs/>
     PREFIX rdf: <http://www.wotnet.org/wot/rdf/>
     PREFIX owl: <http://www.wotnet.org/wot/owl/>
     PREFIX schema: <http://schema.org/>
     PREFIX schemaOrg: <http://schema.org/>
     PREFIX vcard: <http://www.wotnet.org/wot/vcard/>
     PREFIX wot: <http://www.wotnet.org/wot/>
     PREFIX orkg: <http://www.openresearchknowledgegraph.org/orkg/>
     PREFIX sparql: <http://www.wotnet.org/wot/sparql/>
     SELECT?model?name 
     WHERE {
        ?model schema:about?modelURI.
        ?model schema:about <http://example.org/models/Model_1>.
        ?model schema:about <http://example.org/models/Model_2>.
        ?model schema:about <http://example.org/models/Model_3>.
        ?model schema:about <http://example.org/models/Model_4>.
        ?model schema:about <http://example.org/models/Model_5>.
        ?model schema:about <http://example.org/models/Model_6>.
        ?model schema:about <http://example.org/models/Model_7>.
        ?model schema:about <http://example.org/models/Model_8>.
        ?model schema:about <http://example.org/models/Model_9>.
        ?model schema:about <http://example.org/models/Model_10>.
        ?model schema:about <http://example.org/models/Model_11>.
        ?model schema:about <http://example.org/models/Model_12>.
        ?model schema:about <http://example.org/models/Model_13>.
        ?model schema:about <http://example.org/models/Model_14>.
        ?model schema:about <http://example.org/models/Model_15>.
        ?model schema:about <http://example.org/models/Model_16>.
        ?model schema:about <http://example.org/models/Model_17>.
        ?model schema:about <http://example.org/models/Model_18>.
        ?model schema:about <http://example.org/models/Model_19>.
        ?model schema:about <http://example.org/models/Model_20>.
        ?model schema:about <http://example.org/models/Model_21>.
        ?model schema:about <http://example.org/models/Model_22>.
        ?model schema:about <http://example.org/models/Model_23>.
        ?model schema:about <http://example.org/models/Model_24>.
        ?model schema:about <http://example.org/models/Model_25>.
        ?model schema:about <http://example.org/models/Model_26>.
        ?model schema:about <http://example.org/models/Model_27>.
        ?model schema:about <http://example.org/models/Model_28>.
        ?model schema:about <http://example.org/models/Model_29>.
        ?model schema:about <http://example.org/models/Model_30>.
        ?model schema:about <http://example.org/models/Model_31>.
        ?model schema:about <http://example.org/models/Model_32>.
        ?model schema:about <http://example.org/models/Model_33>.
        ?model schema:about <http://example.org/models/Model_34>.
        ?model schema:about <http://example.org/models/Model_35>.
        ?model schema:about <http://example.org/models/Model_36>.
        ?model schema:about <http://
